Date,High,Low,Volume
2005-02-11,34.700001,33.310001,20005800
2005-02-10,33.720001,32.470001,32637400
2005-02-09,34.66,33.450001,18285100
2005-02-08,34.91,34.32,17321500
2005-02-07,35.189999,34.360001,14588900
2005-02-04,35.299999,34.709999,16850200
2005-02-03,35.669998,35.00,16742400
2005-02-02,36.34,35.290001,33495200
2005-02-01,35.279999,34.459999,18633600
2005-01-31,35.439999,34.529999,20712200
2005-01-28,35.240002,34.119999,17853700
2005-01-27,35.490002,34.349998,21450800
2005-01-26,35.740002,34.389999,25767500
2005-01-25,34.759998,33.939999,26521400
2005-01-24,35.52,33.75,31477400
2005-01-21,36.110001,35.290001,26608000
2005-01-20,36.419998,35.049999,30239100
2005-01-19,38.200001,36.419998,44303200
2005-01-18,37.459999,36.599998,42709600
2005-01-14,36.700001,35.830002,27697700
2005-01-13,36.32,35.259998,18526500
2005-01-12,36.18,34.799999,23274700
2005-01-11,36.580002,35.389999,19711900
2005-01-10,36.759998,35.509998,17482800
2005-01-07,36.459999,35.41,18596300
2005-01-06,36.50,35.209999,20835300
2005-01-05,36.98,36.060001,18469100
2005-01-04,38.540001,36.459999,26625300
2005-01-03,38.900002,37.650002,25482800
2004-12-31,38.200001,37.50,7556600
2004-12-30,38.209999,37.82,6955700
2004-12-29,38.400002,37.75,10160200
2004-12-28,37.990002,37.650002,11291000
2004-12-27,38.00,37.400002,11095800
2004-12-23,37.50,37.209999,6045500
2004-12-22,37.349998,36.41,11297700
2004-12-21,37.16,36.240002,12393500
2004-12-20,37.529999,36.209999,18330400
2004-12-17,37.540001,36.610001,13640900
2004-12-16,38.360001,36.900002,18292300
2004-12-15,38.59,37.950001,9710500
2004-12-14,38.470001,37.82,10088500
2004-12-13,38.32,37.549999,10266600
2004-12-10,38.580002,37.93,10019700
2004-12-09,38.639999,36.82,18900700
2004-12-08,37.439999,36.779999,14006800
2004-12-07,38.93,37.00,17718900
2004-12-06,39.00,38.509998,12007500
2004-12-03,39.790001,38.709999,15890900
2004-12-02,39.400002,37.889999,22437500
2004-12-01,38.029999,37.349998,13204800
2004-11-30,38.189999,37.52,10965100
2004-11-29,38.240002,37.50,13895100
2004-11-26,38.150002,37.57,6230900
2004-11-24,37.639999,36.66,16495200
2004-11-23,37.049999,36.099998,14691000
2004-11-22,36.50,35.349998,17256100
2004-11-19,37.41,35.900002,15936600
2004-11-18,37.779999,37.099998,15401000
2004-11-17,37.369999,36.48,15189100
2004-11-16,37.41,36.560001,15160100
2004-11-15,38.00,37.310001,13108100
2004-11-12,38.299999,37.529999,16545200
2004-11-11,37.82,36.459999,16640100
2004-11-10,37.189999,36.369999,14160400
2004-11-09,37.630001,36.860001,14937800
2004-11-08,37.32,36.709999,15368500
2004-11-05,37.849998,35.759998,25428100
2004-11-04,37.950001,36.75,19812300
2004-11-03,39.25,37.540001,25377500
2004-11-02,38.150002,36.889999,22925400
2004-11-01,37.00,35.860001,16436900
2004-10-29,36.720001,35.860001,13432500
2004-10-28,36.50,35.82,13245200
2004-10-27,36.52,34.849998,20968100
2004-10-26,35.389999,34.75,15698700
2004-10-25,35.240002,34.50,17718300
2004-10-22,36.75,34.93,35643200
2004-10-21,35.93,34.900002,27937000
2004-10-20,34.57,34.00,15943900
2004-10-19,35.689999,34.529999,22291600
2004-10-18,35.400002,34.110001,19801400
2004-10-15,35.029999,34.41,19657500
2004-10-14,35.150002,34.220001,22861600
2004-10-13,36.279999,34.84,49492300
2004-10-12,34.48,33.599998,31284000
2004-10-11,34.549999,33.650002,12664400
2004-10-08,35.00,34.099998,16152700
2004-10-07,35.490002,34.720001,16233700
2004-10-06,35.150002,34.509998,17118000
2004-10-05,35.00,34.43,14934400
2004-10-04,35.450001,34.73,21264100
2004-10-01,35.139999,34.119999,22100300
2004-09-30,34.490002,33.560001,25706900
2004-09-29,34.150002,32.77,30183700
2004-09-28,33.00,31.67,18218200
2004-09-27,32.720001,31.65,15218800
2004-09-24,33.25,32.560001,11285600
2004-09-23,33.330002,32.330002,15695100
2004-09-22,33.75,32.380001,22239800
2004-09-21,33.48,32.799999,17063500
2004-09-20,34.040001,32.849998,18702200
2004-09-17,33.50,32.66,15049000
2004-09-16,33.939999,32.52,23336100
2004-09-15,33.400002,32.41,16915900
2004-09-14,33.549999,31.440001,28245600
2004-09-13,31.99,31.01,17476400
2004-09-10,31.120001,30.209999,11312500
2004-09-09,30.700001,29.83,16353800
2004-09-08,30.469999,29.57,18660200
2004-09-07,30.10,29.27,16331200
2004-09-03,30.309999,29.27,12782700
2004-09-02,30.16,28.66,17247700
2004-09-01,29.040001,28.129999,16668100
2004-08-31,28.700001,28.08,11381700
2004-08-30,29.07,28.35,12762700
2004-08-27,29.57,29.190001,8327500
2004-08-26,29.49,28.959999,9756000
2004-08-25,29.50,28.209999,15518100
2004-08-24,29.08,28.049999,16537400
2004-08-23,29.190001,28.559999,13024400
2004-08-20,28.83,27.83,17228700
2004-08-19,28.969999,27.90,27657500
2004-08-18,28.540001,27.42,22358300
2004-08-17,29.16,28.17,19609800
2004-08-16,28.77,27.299999,15923600
2004-08-13,27.879999,26.90,16278400
2004-08-12,27.93,27.190001,18779300
2004-08-11,27.809999,26.24,24805300
2004-08-10,27.24,26.00,24449700
2004-08-09,26.389999,25.52,18997700
2004-08-06,26.700001,25.77,30177200
2004-08-05,28.459999,26.700001,27642000
2004-08-04,28.23,27.58,30154500
2004-08-03,30.59,28.98,17729200
2004-08-02,30.610001,30.129999,12250800
2004-07-30,31.120001,30.190001,16265700
2004-07-29,30.799999,30.00,18747300
2004-07-28,30.379999,28.860001,24592700
2004-07-27,30.219999,28.450001,25597200
2004-07-26,28.75,27.58,21484500
2004-07-23,28.969999,28.030001,15762300
2004-07-22,29.32,27.51,26079400
2004-07-21,30.15,28.10,19493300
2004-07-20,29.629999,28.16,19513500
2004-07-19,29.00,27.540001,32020300
2004-07-16,30.75,29.15,18654300
2004-07-15,31.01,30.09,13566000
2004-07-14,31.15,29.299999,18758700
2004-07-13,30.799999,30.01,19083300
2004-07-12,30.360001,29.530001,19661900
2004-07-09,30.98,29.629999,26462600
2004-07-08,31.24,28.99,87532700
2004-07-07,33.139999,32.299999,35597600
2004-07-06,34.00,32.299999,27496900
2004-07-02,34.540001,33.57,16242300
2004-07-01,35.34,34.110001,28525400
2004-06-30,36.509998,35.700001,21374100
2004-06-29,35.77,35.080002,15009200
2004-06-28,36.27,34.98,24739200
2004-06-25,35.360001,33.50,20260800
2004-06-24,34.380001,33.639999,15620000
2004-06-23,34.189999,32.52,27370700
2004-06-22,32.549999,31.77,15136600
2004-06-21,32.380001,31.559999,12367400
2004-06-18,32.869999,31.950001,15809400
2004-06-17,32.529999,31.959999,11658700
2004-06-16,32.77,32.07,11281800
2004-06-15,32.580002,31.969999,14796000
2004-06-14,32.240002,31.440001,11766900
2004-06-10,32.740002,31.860001,17537700
2004-06-09,33.009998,32.080002,16989900
2004-06-08,33.00,32.279999,18337200
2004-06-07,32.52,32.029999,17988200
2004-06-04,32.200001,31.450001,16267800
2004-06-03,31.809999,31.059999,18500900
2004-06-02,32.84,31.49,30055600
2004-06-01,32.82,30.43,28801700
2004-05-28,31.16,30.299999,16671800
2004-05-27,30.799999,30.00,18645100
2004-05-26,30.40,29.77,20933100
2004-05-25,30.50,28.879999,25008100
2004-05-24,29.76,28.84,23701900
2004-05-21,28.85,28.15,15443000
2004-05-20,28.299999,27.51,16537200
2004-05-19,28.90,27.82,25635100
2004-05-18,27.98,27.309999,19084700
2004-05-17,27.66,26.209999,13986900
2004-05-14,27.67,26.75,19204900
2004-05-13,28.10,26.780001,19947800
2004-05-12,27.18,25.76,26108100
2004-05-11,54.00,52.18,34553400
2004-05-10,52.400002,50.669998,31360600
2004-05-07,53.740002,52.279999,22879000
2004-05-06,53.200001,51.630001,20360600
2004-05-05,53.919998,52.91,15579000
2004-05-04,53.860001,52.25,24891800
2004-05-03,52.400002,50.509998,29483200
2004-04-30,54.59,50.02,53096600
2004-04-29,56.400002,53.549999,29266400
2004-04-28,58.32,55.75,20569400
2004-04-27,58.25,56.57,20146600
2004-04-26,58.349998,55.950001,21909400
2004-04-23,57.50,55.91,19840200
2004-04-22,57.970001,54.509998,32878000
2004-04-21,54.759998,53.09,20465200
2004-04-20,55.950001,53.50,20080800
2004-04-19,55.84,53.75,19227800
2004-04-16,54.779999,53.349998,19200600
2004-04-15,54.869999,53.75,17628400
2004-04-14,54.950001,53.43,20407400
2004-04-13,55.080002,53.849998,26006600
2004-04-12,55.970001,54.869999,34690800
2004-04-08,56.240002,54.50,90565800
2004-04-07,49.25,47.889999,33223600
2004-04-06,49.299999,48.220001,23672800
2004-04-05,50.990002,49.299999,22794400
2004-04-02,50.630001,49.259998,22649600
2004-04-01,49.709999,48.419998,22423000
2004-03-31,49.299999,48.330002,21079800
2004-03-30,48.860001,47.549999,17370400
2004-03-29,47.900002,47.110001,17705600
2004-03-26,47.529999,46.73,16950800
2004-03-25,46.990002,44.959999,23709000
2004-03-24,44.57,43.490002,17418400
2004-03-23,44.84,43.84,18597400
2004-03-22,45.150002,43.759998,24057600
2004-03-19,46.689999,44.84,28441000
2004-03-18,45.290001,44.360001,20207200
2004-03-17,45.049999,44.049999,32029200
2004-03-16,42.970001,42.00,20002800
2004-03-15,43.369999,41.619999,14253200
2004-03-12,43.259998,41.720001,17305800
2004-03-11,42.560001,41.139999,28028800
2004-03-10,43.75,41.509998,26451600
2004-03-09,44.279999,42.91,20994200
2004-03-08,45.43,43.700001,20297600
2004-03-05,44.779999,43.470001,20294600
2004-03-04,44.209999,43.349998,18474400
2004-03-03,43.57,42.189999,20006400
2004-03-02,44.599998,42.98,21491200
2004-03-01,44.880001,43.91,26580200
2004-02-27,44.400002,43.41,30877600
2004-02-26,43.82,43.060001,27284200
2004-02-25,44.50,42.830002,33120000
2004-02-24,44.860001,43.52,22020200
2004-02-23,46.509998,44.48,18639400
2004-02-20,47.00,45.549999,16215000
2004-02-19,46.73,46.00,12007800
2004-02-18,46.740002,46.00,10064000
2004-02-17,47.18,46.049999,11648800
2004-02-13,47.869999,46.349998,14322400
2004-02-12,48.07,47.23,9577000
2004-02-11,47.939999,46.52,15619200
2004-02-10,47.400002,46.560001,7743800
2004-02-09,47.25,46.23,11495600
2004-02-06,46.57,45.880001,14507600
2004-02-05,46.700001,45.130001,18855400
2004-02-04,46.040001,44.799999,17276400
2004-02-03,46.68,45.080002,20293400
2004-02-02,47.450001,45.970001,20970400
2004-01-30,47.139999,46.139999,16523400
2004-01-29,46.57,44.25,31658200
2004-01-28,47.299999,45.59,16625200
2004-01-27,48.450001,47.00,14656800
2004-01-26,48.23,46.59,15649000
2004-01-23,47.349998,46.75,11179400
2004-01-22,48.209999,46.91,14775000
2004-01-21,47.970001,46.91,15065800
2004-01-20,48.00,46.759998,21289000
2004-01-16,48.50,47.099998,24108600
2004-01-15,48.799999,45.860001,54017800
2004-01-14,49.619999,47.689999,34347200
2004-01-13,50.41,48.209999,28687400
2004-01-12,49.860001,48.200001,29919400
2004-01-09,48.759998,48.00,19043400
2004-01-08,48.970001,47.869999,25469200
2004-01-07,47.759998,46.849998,19229000
2004-01-06,47.450001,46.349998,20527800
2004-01-05,47.110001,45.349998,23107800
2004-01-02,45.830002,45.119999,16480000
2003-12-31,45.48,44.619999,18878600
2003-12-30,45.16,44.50,10980200
2003-12-29,45.099998,43.810001,13772400
2003-12-26,45.25,44.25,8493400
2003-12-24,45.34,43.439999,18166400
2003-12-23,43.740002,42.25,16710800
2003-12-22,42.610001,41.77,14952400
2003-12-19,42.299999,41.150002,19387800
2003-12-18,42.049999,40.759998,16245800
2003-12-17,40.830002,39.959999,21553600
2003-12-16,42.189999,40.209999,29586600
2003-12-15,44.00,42.099998,19726000
2003-12-12,43.00,42.009998,15672800
2003-12-11,43.040001,41.07,18270000
2003-12-10,42.09,40.529999,20578400
2003-12-09,43.099998,41.43,17286000
2003-12-08,43.07,41.610001,19364600
2003-12-05,43.689999,42.650002,16190000
2003-12-04,43.610001,42.099998,20857800
2003-12-03,43.98,42.349998,18848400
2003-12-02,44.18,43.470001,17536400
2003-12-01,44.290001,43.32,20852000
2003-11-28,43.25,42.689999,6470200
2003-11-26,43.450001,41.939999,25370600
2003-11-25,42.700001,41.77,22863800
2003-11-24,41.869999,40.200001,24679000
2003-11-21,39.720001,38.700001,20227200
2003-11-20,39.959999,38.630001,21760400
2003-11-19,39.610001,38.200001,37942000
2003-11-18,40.990002,37.950001,35245800
2003-11-17,41.080002,38.68,42204400
2003-11-14,43.369999,41.52,18739600
2003-11-13,43.59,42.060001,19295200
2003-11-12,42.580002,40.529999,21975800
2003-11-11,41.630001,40.220001,19698600
2003-11-10,42.50,41.200001,17051200
2003-11-07,43.349998,42.23,18215600
2003-11-06,43.720001,42.549999,23257200
2003-11-05,44.259998,42.900002,15054200
2003-11-04,44.029999,43.299999,17291800
2003-11-03,44.77,43.599998,21367400
2003-10-31,44.00,43.189999,19394000
2003-10-30,44.549999,43.259998,33259800
2003-10-29,43.98,42.720001,27784800
2003-10-28,43.07,41.400002,25868600
2003-10-27,41.459999,40.610001,17490000
2003-10-24,40.779999,39.360001,28786600
2003-10-23,41.25,39.860001,34960400
2003-10-22,42.59,41.560001,23981000
2003-10-21,43.290001,42.00,22456400
2003-10-20,42.740002,41.810001,17092600
2003-10-17,42.900002,41.610001,26315000
2003-10-16,42.50,41.549999,19299800
2003-10-15,42.810001,41.330002,23228600
2003-10-14,42.849998,42.25,21432800
2003-10-13,43.00,42.09,25207800
2003-10-10,43.310001,42.290001,36079200
2003-10-09,43.720001,41.200001,110624800
2003-10-08,39.439999,38.41,46509600
2003-10-07,39.900002,38.380001,43982000
2003-10-06,39.880001,38.900002,20135400
2003-10-03,39.549999,38.490002,33854800
2003-10-02,38.00,36.330002,30040000
2003-10-01,36.720001,35.00,35383400
2003-09-30,36.25,35.310001,21203000
2003-09-29,36.25,34.959999,23433600
2003-09-26,36.84,34.91,24548000
2003-09-25,37.450001,35.720001,27535000
2003-09-24,38.25,36.610001,31594000
2003-09-23,38.060001,36.650002,31720600
2003-09-22,36.91,36.02,23126000
2003-09-19,37.799999,36.799999,23608800
2003-09-18,37.830002,35.720001,35570800
2003-09-17,36.48,35.360001,25265000
2003-09-16,35.869999,34.700001,24541600
2003-09-15,35.07,34.580002,12989400
2003-09-12,35.25,33.900002,22852400
2003-09-11,34.970001,34.060001,26116000
2003-09-10,35.200001,34.130001,28382200
2003-09-09,36.799999,34.77,47070200
2003-09-08,35.669998,34.580002,22017600
2003-09-05,35.950001,34.299999,33720800
2003-09-04,35.209999,33.529999,30600200
2003-09-03,34.400002,33.43,22407600
2003-09-02,34.240002,33.119999,27526000
2003-08-29,33.400002,32.34,16074400
2003-08-28,32.599998,31.83,10648400
2003-08-27,32.43,31.83,11914800
2003-08-26,32.150002,31.34,10715400
2003-08-25,32.080002,31.27,10210800
2003-08-22,33.349998,31.75,20877000
2003-08-21,32.990002,31.98,25279000
2003-08-20,32.34,31.48,15894200
2003-08-19,32.290001,31.35,27413600
2003-08-18,31.370001,29.940001,20156800
2003-08-15,30.120001,29.58,9426000
2003-08-14,29.85,29.299999,12646400
2003-08-13,30.00,29.32,18916400
2003-08-12,29.950001,28.879999,21168200
2003-08-11,29.200001,28.10,17036400
2003-08-08,29.33,28.67,17129000
2003-08-07,29.40,28.76,20955600
2003-08-06,30.049999,28.65,32332000
2003-08-05,31.139999,29.709999,16673200
2003-08-04,31.219999,30.08,18394200
2003-08-01,31.799999,31.01,15927200
2003-07-31,31.879999,30.85,17567000
2003-07-30,31.950001,30.610001,17340800
2003-07-29,32.689999,31.50,16949200
2003-07-28,32.98,32.150002,13811800
2003-07-25,32.939999,31.860001,24687800
2003-07-24,33.869999,32.41,35844000
2003-07-23,32.150002,31.219999,20317400
2003-07-22,31.40,30.219999,25113400
2003-07-21,31.540001,30.299999,32138800
2003-07-18,31.049999,29.559999,26502200
2003-07-17,31.65,30.33,26308600
2003-07-16,32.799999,31.549999,19096000
2003-07-15,32.77,32.119999,26509200
2003-07-14,33.049999,31.51,59770600
2003-07-11,32.919998,31.60,37147000
2003-07-10,33.00,32.150002,68416800
2003-07-09,35.790001,34.009998,45663200
2003-07-08,35.439999,34.110001,32377200
2003-07-07,35.720001,35.00,25475200
2003-07-03,35.00,33.599998,15900600
2003-07-02,34.41,33.599998,19565800
2003-07-01,33.650002,32.200001,20227600
2003-06-30,33.360001,31.75,21051200
2003-06-27,33.490002,32.18,25943200
2003-06-26,33.00,31.41,28344600
2003-06-25,32.099998,31.17,20055600
2003-06-24,31.940001,30.57,21847600
2003-06-23,32.150002,31.120001,17155200
2003-06-20,32.490002,31.629999,25535800
2003-06-19,33.189999,31.50,27878200
2003-06-18,32.82,30.940001,32913800
2003-06-17,31.620001,30.67,27192600
2003-06-16,30.790001,29.60,38891000
2003-06-13,29.75,28.559999,21168000
2003-06-12,29.889999,29.16,26566000
2003-06-11,29.950001,28.200001,39347800
2003-06-10,27.99,27.049999,20410600
2003-06-09,28.66,27.35,36217400
2003-06-06,30.200001,27.50,42757200
2003-06-05,29.530001,28.98,19126800
2003-06-04,29.66,28.389999,42710000
2003-06-03,28.98,28.23,42024400
2003-06-02,30.40,28.549999,34546600
2003-05-30,30.360001,29.51,32082800
2003-05-29,30.719999,29.75,22298800
2003-05-28,30.290001,29.58,26365200
2003-05-27,30.190001,27.52,44754600
2003-05-23,28.51,26.90,30364200
2003-05-22,27.01,26.030001,16879600
2003-05-21,26.65,25.99,19526400
2003-05-20,26.91,26.10,34828400
2003-05-19,27.610001,25.75,31976400
2003-05-16,28.00,27.309999,20265200
2003-05-15,27.629999,26.780001,19305400
2003-05-14,27.549999,26.98,24530400
2003-05-13,27.68,25.870001,40806200
2003-05-12,26.23,24.90,22603200
2003-05-09,25.360001,24.73,14930000
2003-05-08,25.34,24.469999,16335200
2003-05-07,25.07,24.610001,14273200
2003-05-06,25.50,24.879999,19928600
2003-05-05,25.52,24.889999,17909600
2003-05-02,25.27,24.58,17471000
2003-05-01,24.790001,24.040001,17440600
2003-04-30,25.25,24.629999,16177800
2003-04-29,25.57,24.76,15976400
2003-04-28,25.43,24.549999,19463400
2003-04-25,25.83,24.84,23921800
2003-04-24,25.700001,25.07,18209600
2003-04-23,26.25,25.42,24810000
2003-04-22,25.74,24.950001,22454200
2003-04-21,25.67,24.85,22762800
2003-04-17,25.10,24.549999,22127000
2003-04-16,25.25,24.469999,27588600
2003-04-15,25.00,24.08,27799400
2003-04-14,24.450001,23.66,30561000
2003-04-11,24.93,23.549999,44018000
2003-04-10,24.370001,23.129999,72957000
2003-04-09,23.91,22.639999,48223400
2003-04-08,24.23,23.639999,25371000
2003-04-07,25.25,23.940001,35569400
2003-04-04,24.190001,23.110001,49753200
2003-04-03,24.780001,23.32,27701400
2003-04-02,23.91,22.67,37083400
2003-04-01,23.60,22.52,47505200
2003-03-31,24.389999,23.65,27397200
2003-03-28,24.75,24.23,21920600
2003-03-27,24.99,24.25,36248400
2003-03-26,24.99,23.549999,37575800
2003-03-25,24.540001,23.290001,35374400
2003-03-24,23.719999,22.530001,33779000
2003-03-21,24.190001,22.93,36211200
2003-03-20,23.26,21.799999,29435600
2003-03-19,22.370001,21.40,24803000
2003-03-18,22.10,21.50,25790000
2003-03-17,22.40,20.09,42114000
2003-03-14,20.83,20.049999,18290000
2003-03-13,20.48,19.450001,23618400
2003-03-12,19.219999,18.469999,13683400
2003-03-11,19.34,18.82,12019800
2003-03-10,19.65,19.09,11862800
2003-03-07,19.67,18.799999,20720200
2003-03-06,19.83,19.200001,21565200
2003-03-05,20.120001,19.73,12279000
2003-03-04,20.16,19.75,20929000
2003-03-03,21.00,19.90,26211600
2003-02-28,20.950001,19.98,23457000
2003-02-27,20.17,19.610001,14893600
2003-02-26,19.959999,19.58,15627400
2003-02-25,20.00,19.309999,11824200
2003-02-24,19.959999,19.52,9690400
2003-02-21,19.90,19.209999,12717200
2003-02-20,19.75,19.309999,13858000
2003-02-19,19.59,19.030001,12852400
2003-02-18,19.60,18.83,17076400
2003-02-14,18.91,18.09,15901600
2003-02-13,18.73,17.559999,26697800
2003-02-12,18.60,18.00,12368000
2003-02-11,18.49,17.98,14895800
2003-02-10,17.969999,17.459999,10486400
2003-02-07,17.85,17.299999,14120200
2003-02-06,18.18,17.549999,10670000
2003-02-05,18.15,17.65,12986800
2003-02-04,17.860001,17.50,11921400
2003-02-03,18.40,17.93,9586600
2003-01-31,18.379999,17.799999,13286000
2003-01-30,18.85,18.08,10401000
2003-01-29,18.969999,18.16,16126800
2003-01-28,18.719999,18.030001,17630800
2003-01-27,18.77,18.040001,18864600
2003-01-24,19.17,18.65,23468400
2003-01-23,19.129999,18.559999,18093400
2003-01-22,18.75,17.709999,23056600
2003-01-21,18.440001,17.75,20121600
2003-01-17,18.98,18.360001,22038600
2003-01-16,19.49,18.110001,58419400
2003-01-15,20.18,19.49,44611000
2003-01-14,19.84,19.299999,16060600
2003-01-13,20.389999,19.35,27927600
2003-01-10,20.00,18.799999,26122600
2003-01-09,19.49,18.799999,15946400
2003-01-08,19.299999,18.559999,19244600
2003-01-07,19.299999,17.860001,28092600
2003-01-06,19.190001,17.780001,21209400
2003-01-03,18.35,17.35,15090600
2003-01-02,17.66,16.50,19640400
2002-12-31,16.620001,16.18,8761000
2002-12-30,16.809999,16.18,11204800
2002-12-27,17.379999,16.43,9223400
2002-12-26,17.540001,16.85,9446200
2002-12-24,17.799999,17.32,6323400
2002-12-23,17.780001,16.57,14434400
2002-12-20,17.15,16.700001,18247400
2002-12-19,17.120001,16.10,21200200
2002-12-18,17.35,16.59,13168600
2002-12-17,17.75,17.09,15719400
2002-12-16,17.60,17.040001,18587400
2002-12-13,18.190001,17.280001,31478800
2002-12-12,17.85,16.360001,25788000
2002-12-11,16.780001,16.09,10198600
2002-12-10,16.690001,15.87,16256400
2002-12-09,16.66,15.71,12543800
2002-12-06,16.940001,16.17,9903400
2002-12-05,17.120001,16.50,10059200
2002-12-04,17.25,16.57,21054800
2002-12-03,17.620001,17.219999,14968400
2002-12-02,18.969999,17.92,15975200
2002-11-29,18.60,18.09,8669600
2002-11-27,18.59,18.17,12832400
2002-11-26,18.50,17.90,18048200
2002-11-25,18.60,17.85,15369200
2002-11-22,18.76,18.110001,16801400
2002-11-21,18.799999,17.93,27018400
2002-11-20,18.01,16.85,21584600
2002-11-19,17.59,16.57,21809200
2002-11-18,18.00,17.389999,19682600
2002-11-15,17.51,16.00,29216000
2002-11-14,16.75,15.85,21356200
2002-11-13,15.90,15.08,21902200
2002-11-12,15.73,14.84,16587000
2002-11-11,15.70,14.85,15788200
2002-11-08,15.94,15.36,18175400
2002-11-07,16.18,15.33,45190000
2002-11-06,17.440001,16.620001,50040000
2002-11-05,17.09,16.26,24968000
2002-11-04,17.49,15.50,45498600
2002-11-01,15.23,14.50,19034000
2002-10-31,15.32,14.71,20530800
2002-10-30,15.06,14.10,18673200
2002-10-29,14.80,14.22,19701000
2002-10-28,15.35,14.53,20800000
2002-10-25,15.04,14.70,24087400
2002-10-24,15.59,14.85,35035000
2002-10-23,15.07,14.35,29811600
2002-10-22,14.91,14.31,29231800
2002-10-21,15.10,14.25,35637800
2002-10-18,15.05,14.29,30130400
2002-10-17,14.98,13.91,45500400
2002-10-16,14.83,13.72,45494600
2002-10-15,15.23,14.14,75204200
2002-10-14,14.70,12.88,65224200
2002-10-11,13.50,12.25,65590000
2002-10-10,12.30,11.30,125565800
2002-10-09,10.09,9.28,38622600
2002-10-08,9.58,9.06,16115000
2002-10-07,9.49,9.01,10617800
2002-10-04,9.57,9.25,11016800
2002-10-03,10.00,9.30,12065600
2002-10-02,10.28,9.40,17789000
2002-10-01,9.94,9.32,18278800
2002-09-30,10.38,9.54,21264200
2002-09-27,10.82,10.15,14591000
2002-09-26,10.71,10.12,36120400
2002-09-25,10.06,9.05,24466200
2002-09-24,9.46,8.94,18029000
2002-09-23,9.65,9.00,16616400
2002-09-20,9.77,9.40,12771200
2002-09-19,9.90,9.50,9647400
2002-09-18,10.12,9.67,9826200
2002-09-17,10.68,10.00,10153200
2002-09-16,10.59,10.18,9599200
2002-09-13,10.65,10.03,13731400
2002-09-12,10.62,10.25,20129400
2002-09-11,11.10,10.43,15065800
2002-09-10,10.68,10.13,19370400
2002-09-09,10.36,9.52,18977400
2002-09-06,10.02,9.51,17477400
2002-09-05,9.63,9.14,19218400
2002-09-04,9.95,9.43,26636600
2002-09-03,10.08,9.61,26393200
2002-08-30,10.45,10.01,23827400
2002-08-29,10.41,9.72,70994200
2002-08-28,10.65,9.13,55790200
2002-08-27,11.53,10.56,25004800
2002-08-26,12.17,11.14,22961600
2002-08-23,12.77,11.80,17538200
2002-08-22,13.10,12.53,21010800
2002-08-21,13.48,12.70,20940400
2002-08-20,13.46,12.90,16508200
2002-08-19,13.55,12.04,25111800
2002-08-16,12.27,11.66,14823000
2002-08-15,12.29,11.76,13778400
2002-08-14,11.97,10.93,19843800
2002-08-13,12.45,11.16,20229400
2002-08-12,11.98,11.49,9145000
2002-08-09,12.19,11.63,9686400
2002-08-08,12.10,11.30,13103000
2002-08-07,12.19,10.75,16859000
2002-08-06,11.94,11.11,15271000
2002-08-05,11.63,10.75,16354600
2002-08-02,12.18,11.32,17923400
2002-08-01,13.07,12.11,16597800
2002-07-31,13.48,12.93,14406800
2002-07-30,13.89,12.87,19163200
2002-07-29,13.27,12.84,17167200
2002-07-26,12.85,12.19,24620400
2002-07-25,13.14,11.91,39191600
2002-07-24,13.59,11.90,30755600
2002-07-23,13.69,12.65,24089400
2002-07-22,13.97,12.84,26279400
2002-07-19,13.48,12.98,19755600
2002-07-18,14.25,13.53,21366600
2002-07-17,14.80,13.92,31584000
2002-07-16,14.33,12.82,34376200
2002-07-15,13.67,12.36,39270800
2002-07-12,13.33,12.62,35516000
2002-07-11,13.16,11.11,80174600
2002-07-10,13.07,12.06,43756600
2002-07-09,13.12,12.55,18565400
2002-07-08,13.80,12.85,21260400
2002-07-05,13.65,13.00,9540600
2002-07-03,12.98,11.87,25270400
2002-07-02,13.59,11.66,34056000
2002-07-01,14.86,13.55,15985000
2002-06-28,14.87,13.92,13724200
2002-06-27,14.70,13.24,23792600
2002-06-26,14.70,12.82,27075400
2002-06-25,15.37,13.47,29930600
2002-06-24,15.40,14.53,19801800
2002-06-21,15.60,14.90,17888200
2002-06-20,16.219999,15.47,14256800
2002-06-19,16.870001,16.01,13765800
2002-06-18,17.049999,16.450001,11408600
2002-06-17,17.07,15.77,14372200
2002-06-14,16.07,15.02,13859800
2002-06-13,16.200001,15.50,10379800
2002-06-12,16.049999,15.08,17325200
2002-06-11,16.389999,15.76,10988400
2002-06-10,16.209999,15.55,9751200
2002-06-07,16.23,15.45,15696600
2002-06-06,16.42,15.71,13621000
2002-06-05,16.09,15.49,11977400
2002-06-04,16.299999,15.15,15346800
2002-06-03,16.40,15.65,12299800
2002-05-31,16.700001,15.95,11485200
2002-05-30,16.66,16.049999,9002800
2002-05-29,16.879999,16.23,10859600
2002-05-28,17.16,16.16,9969600
2002-05-24,17.10,16.50,8892600
2002-05-23,17.129999,16.25,14567800
2002-05-22,17.139999,15.93,16974200
2002-05-21,17.27,16.50,9908600
2002-05-20,17.719999,16.889999,14262800
2002-05-17,18.450001,17.67,12264200
2002-05-16,18.200001,17.549999,14107400
2002-05-15,17.98,17.049999,21283600
2002-05-14,17.82,16.65,24921600
2002-05-13,16.23,15.65,14218400
2002-05-10,16.450001,15.40,17620000
2002-05-09,16.65,15.59,22037600
2002-05-08,16.370001,15.10,21358200
2002-05-07,15.05,14.56,12768800
2002-05-06,15.26,14.39,15049000
2002-05-03,15.10,14.47,12639200
