Date,High,Low,Volume
2014-08-25,585.002622,579.002647,1361400
2014-08-22,585.238682,580.642643,789100
2014-08-21,584.502655,581.142671,914800
2014-08-20,586.702658,582.572618,1036700
2014-08-19,587.342658,584.002627,978700
2014-08-18,584.512631,576.002598,1284100
2014-08-15,579.382595,570.522603,1519200
2014-08-14,577.902645,570.882599,985500
2014-08-13,575.002602,565.752564,1441800
2014-08-12,565.902572,560.882579,1542000
2014-08-11,570.492553,566.002578,1214700
2014-08-08,570.252576,560.3525,1494800
2014-08-07,569.89258,561.102482,1110900
2014-08-06,570.702601,560.002541,1334400
2014-08-05,571.982601,562.612543,1551200
2014-08-04,575.352561,564.102531,1427300
2014-08-01,575.962633,562.85252,1955300
2014-07-31,583.652668,570.002561,2102800
2014-07-30,589.502696,584.002627,1016500
2014-07-29,589.702707,583.517654,1349900
2014-07-28,592.502683,584.755668,986800
2014-07-25,591.862684,587.032665,932500
2014-07-24,599.502716,591.772715,1035100
2014-07-23,597.852683,592.502683,1233200
2014-07-22,599.652725,590.602636,1699200
2014-07-21,594.402731,585.235622,2062100
2014-07-18,596.802684,582.002635,4014200
2014-07-17,580.992601,568.61258,3016600
2014-07-16,588.402694,582.202646,1397100
2014-07-15,585.807626,576.562606,1623000
2014-07-14,585.212671,578.032641,1854100
2014-07-11,580.85263,571.422594,1621700
2014-07-10,576.592656,565.012558,1356700
2014-07-09,576.72259,569.378536,1116800
2014-07-08,579.530645,566.137592,1909500
2014-07-07,586.432631,579.592644,1064600
2014-07-03,585.01266,580.922585,714200
2014-07-02,585.442672,580.392628,1056400
2014-07-01,584.402649,576.652635,1448000
2014-06-30,579.572631,574.752588,1313800
2014-06-27,579.872648,573.802595,2236900
2014-06-26,582.45266,571.852545,1742000
2014-06-25,579.962616,565.222546,1969400
2014-06-24,572.648612,561.012574,2207100
2014-06-23,565.002582,554.252519,1536800
2014-06-20,557.582513,550.394526,4508300
2014-06-19,555.0025,548.512473,2456800
2014-06-18,553.562516,544.002484,1741800
2014-06-17,545.32245,539.33245,1444600
2014-06-16,549.62245,541.522477,1702600
2014-06-13,552.302469,545.562488,1220500
2014-06-12,557.992512,548.462531,1458500
2014-06-11,559.882522,555.022514,1100100
2014-06-10,563.602502,557.902544,1351700
2014-06-09,562.902584,556.042523,1467500
2014-06-06,558.062528,548.932448,1736800
2014-06-05,554.952498,544.452449,1689100
2014-06-04,548.612478,538.752429,1816500
2014-06-03,552.342557,542.552463,1866600
2014-06-02,560.902593,545.732448,1435000
2014-05-30,561.352496,555.912467,1771100
2014-05-29,564.002525,558.712565,1354100
2014-05-28,567.842585,561.002537,1652000
2014-05-27,566.002578,554.352463,2104200
2014-05-23,553.642508,543.702467,1932200
2014-05-22,547.602445,540.782472,1615800
